Post_ID,Account_Name,Platform,Category,Post_Type,Post_Date,Post_Text,Followers_At_Post,Reach,Impressions,Likes,Comments_Count,Shares,Is_Sponsored
99.0, كورة كل يوم,انستجرام,Sports,صور,04-07-2025,تحليل فني لأداء الفريق هذا الموسم,83758,39209.0,67234,,116.0,331.0,
1585.0,أخبار مصر الآن,Twitter,اخبار,image,11/12/2024,تغطية مباشرة لفعاليات المؤتمر,14815,5710.0,10685,218.0,21.0,18.0,نعم
2730.0,منصة التعليم,TikTok,تعليم,image,13-03-2025,خطوات عملية لتعلم مهارة جديدة,16735,9059.0,15705,133.0,11.0,2.0,
1126.0,عالم التقنية ✅,تويتر(X),تكنولوجيا,Reel,2025-11-21,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,32915,18860.0,19362,729.0,44.0,42.0,Yes
373.0,موضة اليوم ✅,tiktok,موضة ,text,2024-12-05,نصائح لاختيار الألوان المناسبة لبشرتك,28894,9277.0,13777,513.0,10.0,50.0,
1176.0,جادجت العرب,فيس بوك,تكنولوجيا,reels,2024-05-20,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,18121,10034.0,13500,227.0,25.0,31.0,
2780.0, تكنولوجيا بلس,تيكتوك,تقنية,ريلز,,  خمس تطبيقات تساعدك في تنظيم وقتك   ,20839,8514.0,14655,655.0,55.0,116.0,
1454.0,أكاديمية المعرفة,انستغرام,تعليم ,ريلز,15/02/2024,خطوات عملية لتعلم مهارة جديدة,22472,12903.0,13741,732.0,46.0,19.0,Yes
1940.0,اليوم السابع نيوز,تويتر(X),News,ستوري ,02/09/2024,آخر التطورات في الساعات الماضية,29772,4553.0,8927,364.0,16.0,35.0,نعم
2058.0, أخبار مصر الآن,Facebook,اخبار,صورة,2024-10-27,ملخص أهم الأخبار المحلية اليوم,39550,14186.0,19935,183.0,22.0,30.0,1
1159.0, أزياء العرب,X,موضة ,منشور نصي,2024-11-06,إطلالات بسيطة وأنيقة لكل يوم,34212,20066.0,28090,937.0,92.0,25.0,
3688.0,أزياء العرب  ,تيكتوك,موضة,reels,2025-09-07,أحدث صيحات الموضة لهذا الموسم,26678,8930.0,13994,238.0,9.0,24.0,
2496.0,اليوم السابع نيوز,يوتيوب,News,ريلز,2025-09-04,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,15102,1390.0,2357,17.0,1.0,2.0,No
3706.0,جادجت  العرب,Facebook,تقنية,video,2024-07-13,مقارنة بين أفضل اللابتوبات لعام هذا,9329,1649.0,1995,112.0,12.0,2.0,
3687.0,كوميديا العرب,YouTube,ترفيه,text,30/11/2025,أفضل خمس مشاهد كوميدية هذا العام,34465,7607.0,10515,370.0,37.0,69.0,
1672.0,ملعب مصر  ,تويتر,Sports,ستوري,2025-07-01,أخبار الانتقالات الصيفية,20560,4974.0,7682,361.0,22.0,66.0,
1865.0,عالم التقنية  ,تيكتوك,تقنيه,ستوري,2025-09-17,مقارنة بين أفضل اللابتوبات لعام هذا,7056,1807.0,3541,131.0,,23.0,
1460.0,أخبار  الرياضة,TikTok,رياضة ,story,2025-12-31,أخبار الانتقالات الصيفية,113936,62468.0,130005,7039.0,257.0,1172.0,
1256.0,أخبار  الرياضة,X,رياضة ,صورة,2024-09-20,أفضل اللقطات من الجولة الأخيرة,4576,797.0,1382,27.0,2.0,3.0,
1681.0,أخبار مصر الآن  ,youtube,اخبار,فيديو,09/05/2024,  تغطية مباشرة لفعاليات المؤتمر   ,2204,829.0,1061,78.0,4.0,7.0,
2567.0, أزياء العرب,TikTok,موضة ,نص,2024-04-08,موديلات جديدة من أشهر الماركات,7955,3785.0,6537,226.0,15.0,11.0,Yes
904.0,موضة  اليوم,Instagram,أزياء,story,2024-06-13,موديلات جديدة من أشهر الماركات,41088,12448.0,21514,306.0,44.0,18.0,0
2225.0,وصفات ماما  ,فيس بوك,طبخ ,ريلز,16/07/2025,طريقة عمل الكنافة بالقشطة خطوة بخطوة,13884,6690.0,12286,292.0,42.0,33.0,
1122.0,أكاديمية المعرفة,تيكتوك,تعليم,صورة,09/04/2024,شرح مبسط لأهم قواعد اللغة العربية,77262,34930.0,45081,701.0,40.0,90.0,نعم
695.0,مطبخ  سارة,YouTube,أكل وطبخ,فيديو,2024-03-12,أسرار المطبخ اللي محدش بيقولهالك,51827,24318.0,41585,570.0,57.0,70.0,0
787.0, ستايل بنات,يوتيوب,موضة ,منشور نصي,30/03/2025,إطلالات بسيطة وأنيقة لكل يوم,13921,5018.0,6537,390.0,53.0,11.0,1
3444.0, جادجت العرب,يوتيوب,تقنية,صوره,2024-07-12,نصائح لحماية حسابك من الاختراق,37556,3039.0,6496,61.0,5.0,5.0,نعم
416.0,عالم  التقنية,تويتر (X),Tech,ريلز,2025-11-28,نصائح لحماية حسابك من الاختراق,24538,13455.0,13651,689.0,62.0,44.0,
1348.0,وصفات  ماما,tiktok,Food,video,08/02/2025,طريقة عمل الكنافة بالقشطة خطوة بخطوة,11928,3823.0,7348,82.0,4.0,16.0,
2329.0,عالم  التقنية,فيس بوك,تقنيه,video,26/05/2024,مقارنة بين أفضل اللابتوبات لعام هذا,59210,3211.0,6409,238.0,6.0,18.0,
188.0,عالم  التقنية,تيكتوك,تقنية,صوره,04/08/2025,خمس تطبيقات تساعدك في تنظيم وقتك,34943,13719.0,24116,799.0,90.0,145.0,
2210.0, ضحك ونكت,انستجرام,كوميدي,story,2025-05-25,نكت وضحك من غير توقف,145358,76455.0,114788,5717.0,398.0,936.0,لا
2446.0,اتعلم  اونلاين,FB,Education,صور,2025-11-08,نصائح للطلاب الجدد في الجامعة,40422,6031.0,9502,376.0,40.0,35.0,نعم
2740.0,تكنولوجيا  بلس,Twitter,تكنولوجيا,ستوري ,,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,20257,11650.0,21661,1013.0,47.0,201.0,
1790.0,أخبار مصر الآن  ,TikTok,أخبار,ستوري ,2024-01-18,تغطية مباشرة لفعاليات المؤتمر,16840,9593.0,9663,341.0,47.0,36.0,Yes
298.0,أكاديمية المعرفة  ,TikTok,تعليم ,story,27/06/2024,دورة مجانية لتعلم أساسيات البرمجة,113536,26608.0,32156,2150.0,71.0,119.0,0
3229.0,جادجت العرب,فيسبوك,تكنولوجيا,ستوري,10/08/2024,مقارنة بين أفضل اللابتوبات لعام هذا,16248,8395.0,13905,900.0,125.0,22.0,
3004.0,عالم  التقنية,إنستغرام,تقنية,ستوري ,21-11-2025,كل ما تريد معرفته عن الذكاء الاصطناعي,59943,16326.0,26012,747.0,83.0,71.0,
2266.0,عالم الطبخ,تيكتوك,Food,فيديو,11/07/2025,وصفة سريعة ولذيذة لعشاء اليوم,10185,1387.0,2539,21.0,2.0,3.0,
1116.0,وصفات ماما ✅,يوتيوب,طبخ ,صور,09/02/2025,طريقة عمل الكنافة بالقشطة خطوة بخطوة,28702,14589.0,18964,913.0,62.0,93.0,لا
2559.0,ستايل  بنات,تويتر,موضة,منشور نصي,2024-09-04,موديلات جديدة من أشهر الماركات,45005,19123.0,40563,1553.0,54.0,125.0,
1523.0,منصة التعليم ✅,تيك توك,تعليم,صوره,2024-02-18,نصائح للطلاب الجدد في الجامعة,178443,87316.0,186352,4594.0,643.0,722.0,
3195.0, كورة كل يوم,Twitter,رياضة ,text,2024-11-15,أخبار الانتقالات الصيفية,22220,2749.0,3385,262.0,11.0,44.0,لا
1437.0,ضحك ونكت,FB,Entertainment,ريلز,27/04/2024,مقاطع مضحكة من كواليس التصوير,67706,12222.0,16455,1283.0,142.0,32.0,No
758.0,تكنولوجيا بلس  ,يوتيوب,تقنية,ستوري,2025-06-09,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,44330,16341.0,33773,981.0,85.0,19.0,
2380.0,ملعب  مصر,youtube,رياضة,صورة,09/07/2025,تحليل فني لأداء الفريق هذا الموسم,50730,,34417,1708.0,99.0,196.0,No
213.0,أكاديمية المعرفة ✅,إنستغرام,تعليم ,صورة,10/03/2024,كيف تذاكر بفعالية قبل الامتحانات,35609,17565.0,29162,149.0,21.0,18.0,No
992.0, مطبخ سارة,انستجرام,أكل وطبخ,ستوري ,2025-01-01,حلويات رمضان بمكونات بسيطة,39457,10183.0,19344,129.0,19.0,20.0,
2318.0,عالم الطبخ,فيس بوك,أكل وطبخ,Reel,2025-02-04,حلويات رمضان بمكونات بسيطة,33426,12424.0,12605,335.0,29.0,55.0,
761.0,ملعب مصر  ,تويتر(X),,صوره,2024-08-21,تشكيلة المنتخب المتوقعة في المباراة القادمة,65607,7392.0,13103,620.0,64.0,60.0,
2907.0,أزياء العرب  ,فيسبوك,أزياء,صور,2025-02-06,أفكار تنسيق ملابس اقتصادية,22937,6673.0,10439,185.0,18.0,22.0,لا
3357.0,ضحك ونكت,انستغرام,Entertainment,ستوري,2024-07-02,مقاطع مضحكة من كواليس التصوير,8249,839.0,1374,58.0,6.0,5.0,Yes
2936.0,جادجت العرب,تويتر(X),تكنولوجيا,ريلز,05/03/2024,  كل ما تريد معرفته عن الذكاء الاصطناعي   ,15709,6261.0,10697,305.0,27.0,37.0,
488.0,وصفات ماما,Twitter,طبخ ,نص,2024-01-16,أكلة اقتصادية وسهلة التحضير,7718,4493.0,6863,152.0,9.0,10.0,
668.0,أكاديمية المعرفة,tiktok,تعليم ,video,2024-11-26,كيف تذاكر بفعالية قبل الامتحانات,6044,897.0,1319,67.0,7.0,2.0,
988.0,ستايل  بنات,YouTube,موضة ,ستوري,2024-09-23,أفكار تنسيق ملابس اقتصادية,94134,53042.0,98867,3344.0,259.0,425.0,
1223.0,أزياء  العرب,YouTube,أزياء,video,15/09/2024,موديلات جديدة من أشهر الماركات,12506,2099.0,2261,126,10.0,20.0,
2572.0,جادجت العرب,يوتيوب,تقنية,ريلز,,مراجعة كاملة لأحدث هاتف صدر هذا الشهر,55016,7043.0,12888,216.0,31.0,34.0,نعم
2440.0,كوميديا العرب  ,X,Entertainment,فيديو ,,نكت وضحك من غير توقف,37789,16491.0,31807,441.0,60.0,34.0,
751.0,أخبار مصر الآن ✅,insta,أخبار,story,2024-02-17,تغطية مباشرة لفعاليات المؤتمر,121371,42436.0,48834,1130.0,53.0,99.0,No
896.0,بوابة الأحداث,YouTube,اخبار,نص,2025-12-29,تغطية مباشرة لفعاليات المؤتمر,39266,14758.0,23302,682.0,30.0,70.0,1
2858.0,تكنولوجيا  بلس,انستغرام,Tech,ستوري,2025-07-03,خمس تطبيقات تساعدك في تنظيم وقتك,10442,4868.0,10601,357.0,31.0,64.0,1
1063.0,أزياء  العرب,تويتر (X),أزياء,ستوري ,2024-10-18,موديلات جديدة من أشهر الماركات,43480,20043.0,27539,753.0,22.0,133.0,No
1345.0,منصة التعليم  ,يوتيوب ,تعليم,نص,10/01/2024,شرح مبسط لأهم قواعد اللغة العربية,54703,16865.0,32710,1289.0,140.0,17.0,
3810.0,وصفات ماما ✅,insta,طبخ,ريلز,2024-09-23,حلويات رمضان بمكونات بسيطة,136994,7547.0,10050,105.0,15.0,8.0,1
2853.0, أكاديمية المعرفة,X,تعليم ,story,2024-03-10,نصائح للطلاب الجدد في الجامعة,8545,792.0,1173,41.0,5.0,1.0,Yes
736.0,وصفات ماما,tiktok,Food,صورة,2025-06-16,وصفة سريعة ولذيذة لعشاء اليوم,21204,10514.0,22479,108.0,15.0,12.0,
2519.0,فوازير رمضان ✅,youtube,Entertainment,text,01/12/2024,مقاطع مضحكة من كواليس التصوير,27389,10846.0,21026,789.0,31.0,59.0,
2521.0,كورة كل يوم ✅,يوتيوب,رياضة,نص,,أخبار الانتقالات الصيفية,42828,3243.0,7034,212.0,29.0,20.0,لا
801.0, عالم الطبخ,Facebook,أكل وطبخ,ستوري ,2025-10-13,أسرار المطبخ اللي محدش بيقولهالك,20002,3989.0,7894,122,7.0,23.0,Yes
1258.0,اليوم السابع نيوز  ,تويتر(X),أخبار,نص,2025-01-07,بيان رسمي حول القرار الأخير,37742,8619.0,16026,127.0,4.0,20.0,
532.0,أخبار مصر الآن,انستجرام,اخبار,صور,2024-03-27,ملخص أهم الأخبار المحلية اليوم,24624,7672.0,11425,155.0,22.0,18.0,
3901.0,فوازير رمضان  ,فيسبوك ,كوميدي,reels,2024-01-06,تحدي جديد بين المتابعين,17327,6776.0,10950,105.0,8.0,5.0,1
1138.0,فوازير  رمضان,فيسبوك,كوميدي,reels,25/03/2025,أطرف المواقف اللي حصلت الأسبوع ده,26040,2690.0,4459,211.0,21.0,8.0,
563.0,أزياء  العرب,Instagram,موضة ,صورة,2025-03-01,نصائح لاختيار الألوان المناسبة لبشرتك,89357,20407.0,36973,1259.0,136.0,150.0,Yes
1855.0,أخبار الرياضة,يوتيوب,رياضة ,فيديو ,2025-02-07,أفضل اللقطات من الجولة الأخيرة,133235,54863.0,93121,3391.0,171.0,318.0,Yes
3764.0,ضحك ونكت,Twitter,ترفيه,story,02/02/2024,مقاطع مضحكة من كواليس التصوير,30704,15235.0,24621,141.0,4.0,17.0,نعم
3596.0, ستايل بنات,فيسبوك ,أزياء,صوره,2025-02-09,موديلات جديدة من أشهر الماركات,203927,38971.0,49237,-377.0,55.0,29.0,
2624.0,موضة اليوم,يوتيوب ,موضة ,story,11/01/2024,  موديلات جديدة من أشهر الماركات   ,29422,4783.0,8332,57.0,8.0,6.0,1
285.0,بوابة الأحداث,YouTube,أخبار,صورة,2025-07-17,آخر التطورات في الساعات الماضية,67450,5682.0,9176,435.0,11.0,69.0,
501.0,اتعلم اونلاين,يوتيوب,تعليم ,image,2025-07-29,نصائح للطلاب الجدد في الجامعة,12060,2050.0,4200,48.0,0.0,8.0,0
3802.0,جادجت  العرب,فيسبوك,تقنيه,صور,07/12/2025,نصائح لحماية حسابك من الاختراق,51784,17497.0,18249,418.0,46.0,21.0,0
3632.0,موضة اليوم,إنستغرام,أزياء,فيديو,01-09-2024,موديلات جديدة من أشهر الماركات,30065,5971.0,10726,93.0,13.0,6.0,
3309.0,كورة كل يوم ✅,insta,كورة,فيديو ,2024-05-21,أفضل اللقطات من الجولة الأخيرة,9378,2709.0,3392,227.0,11.0,4.0,
1269.0,عالم الطبخ,tiktok,طبخ ,صورة,,طريقة عمل الكنافة بالقشطة خطوة بخطوة,5338,601.0,1088,45.0,5.0,0.0,
2530.0,كوميديا  العرب,انستجرام,ترفيه,منشور نصي,12-06-2024,نكت وضحك من غير توقف,368618,212331.0,280226,7259.0,873.0,1350.0,لا
1928.0,أخبار الرياضة,انستغرام,كورة,منشور نصي,24/08/2025,أهم أحداث مباراة اليوم بالتفصيل,13562,1256.0,2150,25.0,3.0,2.0,Yes
3698.0,ستايل بنات,تويتر(X),أزياء,Reel,29-01-2025,أحدث صيحات الموضة لهذا الموسم,11380,5069.0,5314,229.0,13.0,31.0,
861.0,جادجت العرب,TikTok,تقنية,ريلز,2024-12-25,خمس تطبيقات تساعدك في تنظيم وقتك,21628,7963.0,16671,366.0,25.0,62.0,0
3000.0,أخبار مصر الآن,FB,أخبار,video,2025-07-08,تغطية مباشرة لفعاليات المؤتمر,35280,2292.0,3096,95.0,5.0,18.0,
2294.0, بوابة الأحداث,تيكتوك,News,reels,,تغطية مباشرة لفعاليات المؤتمر,3069,1580.0,2515,97.0,13.0,7.0,نعم
2346.0,فوازير رمضان,insta,Entertainment,فيديو ,2025-05-10,تحدي جديد بين المتابعين,12628,2655.0,5741,70.0,7.0,10.0,لا
1620.0,أكاديمية المعرفة,X,Education,منشور نصي,2024-07-05,كيف تذاكر بفعالية قبل الامتحانات,28238,12441.0,15558,395.0,30.0,57.0,
653.0,اليوم السابع نيوز,youtube,أخبار,ستوري ,2025-03-15,بيان رسمي حول القرار الأخير,50095,14366.0,16419,679.0,46.0,,Yes
3303.0,اليوم السابع نيوز,فيسبوك,اخبار,صورة,11/10/2024,تفاصيل جديدة حول الحدث الذي شغل الرأي العام,17460,6103.0,10154,168,19.0,2.0,
2982.0,أكاديمية المعرفة ✅,فيسبوك ,تعليم,,2024-02-13,كيف تذاكر بفعالية قبل الامتحانات,43570,18957.0,39779,270.0,33.0,18.0,
3791.0,مطبخ سارة ✅,تويتر,Food,ستوري ,10/07/2025,وصفة سريعة ولذيذة لعشاء اليوم,137695,46935.0,81356,2876.0,145.0,173.0,
3238.0,بوابة  الأحداث,YouTube,News,ستوري ,26-12-2025,ملخص أهم الأخبار المحلية اليوم,15670,9183.0,18501,788.0,68.0,68.0,
3037.0,أخبار مصر الآن,يوتيوب ,أخبار,فديو,2024-06-19,ملخص أهم الأخبار المحلية اليوم,20439,9617.0,9692,528.0,53.0,52.0,
2139.0,موضة  اليوم,فيس بوك,موضة,reels,2024-03-10,إطلالات بسيطة وأنيقة لكل يوم,31054,9474.0,16398,54.0,3.0,9.0,
2425.0, اتعلم اونلاين,FB,تعليم,صورة,17-01-2025,كيف تذاكر بفعالية قبل الامتحانات,3590,388.0,728,11.0,1.0,1.0,1
3682.0,جادجت العرب  ,فيسبوك ,تقنيه,صور,2024-07-04,مقارنة بين أفضل اللابتوبات لعام هذا,52117,28143.0,49934,1139.0,23.0,38.0,1
